,Unnamed: 0,Symbol,Name,Sector,2019-10-04,2019-10-11,2019-10-18,2019-10-25,2019-11-01,2019-11-08,2019-11-15,2019-11-22,2019-11-29,2019-12-06,2019-12-13,2019-12-20,2019-12-27,2020-01-03,2020-01-10,2020-01-17,2020-01-24,2020-01-31,2020-02-07,2020-02-14,2020-02-21,2020-02-28,2020-03-06,2020-03-13,2020-03-20,2020-03-27,2020-04-03,2020-04-10,2020-04-17,2020-04-24
319,344,NRG,NRG Energy,Utilities,39.1600,39.1800,40.1500,40.8100,40.6900,38.4400,39.8000,39.3700,39.7300,38.4700,39.3700,40.6200,39.2300,38.2000,37.3100,38.5400,37.9600,36.8900,37.8800,40.0600,39.3700,33.2100,34.3200,28.8500,23.3100,29.5500,26.2100,,31.3700,32.6000
320,345,NUE,Nucor Corp.,Materials,50.0800,52.6800,51.6800,53.8200,55.3500,55.5600,54.9500,55.2400,56.3600,57.6100,56.4700,56.8900,56.6800,54.3900,52.7700,53.8100,50.3300,47.4900,47.9200,47.1500,48.5700,41.3500,39.6100,35.8400,30.6300,33.3600,35.6500,,37.3300,37.8700
321,346,NVDA,Nvidia Corporation,Information Technology,181.9700,185.9900,190.4900,204.5400,202.5900,207.7800,204.1900,210.8900,216.7400,212.1700,223.9900,239.3700,236.8700,236.0700,244.3200,249.2800,250.4800,236.4300,251.5900,289.7900,294.0700,270.0700,266.0400,240.8400,205.7500,252.7300,243.9100,,292.3200,289.5900
322,347,ORLY,O'Reilly Automotive,Consumer Discretionary,390.6200,401.3500,403.2000,438.5400,437.0100,439.2300,445.2300,438.2600,442.2800,445.5700,441.3500,441.1600,437.2100,438.7500,436.8500,440.6800,430.7700,406.1000,387.6900,390.8900,391.5000,368.7200,368.0800,354.3000,263.7700,313.4300,295.3800,,373.5100,384.8200
323,348,OXY,Occidental Petroleum,Energy,43.0700,41.1200,40.4500,42.5300,42.2900,40.1000,38.9500,39.5800,38.5700,39.0100,37.7100,39.0100,40.1600,43.6100,45.9000,45.8300,42.2200,39.7200,41.8900,41.6000,42.1200,32.7400,26.8600,14.2600,10.2300,11.6100,13.0000,,13.6300,13.8100
324,349,OMC,Omnicom Group,Consumer Discretionary,77.0200,74.6500,75.3800,76.8200,77.0500,80.7700,78.7900,77.9500,79.4800,79.9500,82.0400,80.8300,80.8400,79.9300,79.2500,80.4900,77.7000,75.3100,75.7400,78.1400,78.2700,69.2800,65.8200,62.9100,49.5100,51.9800,49.5900,,54.5700,52.0300
325,350,OKE,ONEOK,Energy,72.0300,69.5100,69.2000,71.5500,70.2500,70.4800,71.2900,71.6300,71.0500,71.5900,73.1700,75.1900,75.7100,76.5800,75.5300,77.1700,74.8400,74.8700,75.3600,76.9800,77.0600,66.7200,61.2100,30.7200,20.6700,20.9400,21.6400,,29.3800,27.6600
326,351,ORCL,Oracle Corp.,Information Technology,55.1400,56.8900,54.5500,54.1700,55.0000,56.4900,56.4200,56.3900,56.1400,54.8300,54.5100,53.6000,53.4600,53.7600,54.4500,55.1300,54.0700,52.4500,54.7200,55.4700,54.6800,49.4600,47.3700,47.9300,45.6500,49.8300,49.4000,,54.6200,53.0100
327,352,PCAR,PACCAR Inc.,Industrials,67.8400,69.1000,72.0350,76.8950,78.0500,80.0700,80.2200,80.4400,81.3700,81.1200,82.0100,80.1700,79.4100,78.7300,77.8100,78.5200,76.7900,74.2100,75.4100,74.7400,75.3600,66.9000,64.5600,65.1300,52.3000,59.4900,61.6100,,67.6500,67.4800
328,353,PKG,Packaging Corporation of America,Materials,103.3300,109.3200,108.2200,110.9300,111.3100,113.9000,112.6500,110.8700,111.9000,113.2900,111.0400,112.4300,111.7700,109.2200,105.6800,109.0400,105.6500,95.7500,101.3800,98.9400,102.3600,90.6200,90.7800,84.3600,85.8800,86.0900,80.5100,,90.8400,85.9900
329,354,PH,Parker-Hannifin,Industrials,174.7600,179.6600,184.5400,190.7000,195.9000,199.5400,196.6500,197.9100,198.7900,202.3800,206.4900,206.8600,207.0000,206.8200,205.3100,207.0000,198.2800,195.6900,207.8200,211.8400,215.2000,184.7700,164.9900,140.3200,102.4300,121.2800,115.8100,,138.6000,134.9500
330,355,PAYX,Paychex Inc.,Information Technology,84.3500,84.6300,84.2450,84.5300,83.8900,83.2500,84.7000,84.6400,86.1200,85.1300,85.0800,85.5300,85.1200,84.8200,85.2700,88.2400,88.9100,85.7700,87.9800,89.2100,89.0500,77.4800,77.5000,71.5600,51.9700,60.1700,59.5500,,67.5000,68.0900
331,356,PYPL,PayPal,Information Technology,102.7900,101.5800,101.2200,107.1900,104.9800,101.4200,104.2000,101.7700,108.0100,104.3400,107.6500,108.7500,109.4000,108.7600,112.9300,116.0400,116.9800,113.8900,118.8800,122.9900,119.4900,107.9900,110.8900,110.1500,86.6800,93.4800,92.3900,,111.8500,120.1800
332,357,PNR,Pentair Ltd.,Industrials,36.5500,37.3600,38.5500,41.2400,42.4000,43.3700,43.4800,43.7300,44.3500,44.7900,45.8500,45.5100,45.7800,45.9800,45.2600,47.2900,46.2000,42.9300,43.6400,44.2400,44.5600,39.3900,38.2800,35.8100,23.7800,29.9300,28.3700,,31.6600,31.6700
333,358,PBCT,People's United Financial,Financials,15.2700,15.6950,16.4600,16.8200,16.4500,16.9600,16.4700,16.3000,16.5000,16.5100,16.6500,16.9300,16.7500,16.6200,16.3200,16.0500,15.8500,15.4200,15.9400,16.2500,16.2900,13.9900,14.0900,12.8600,11.8100,11.5800,9.5100,,11.4800,11.8800
334,359,PEP,PepsiCo Inc.,Consumer Staples,140.2800,137.6400,136.2500,136.6400,136.9300,133.1300,133.8100,134.0700,135.8300,137.3600,137.9400,137.9200,137.5400,135.6300,134.5300,141.2600,142.9150,142.0200,145.3700,146.9900,145.8500,132.0300,137.2600,127.4500,103.9300,120.4600,124.5900,,137.5500,134.3600
335,360,PKI,PerkinElmer,Health Care,85.4400,82.0000,83.1000,86.2300,88.0900,87.3000,90.9500,91.5200,92.9000,94.1200,94.3900,96.5600,97.0500,96.9900,100.3400,101.3200,99.7800,92.4800,93.0700,95.5600,92.8500,86.4400,83.5100,73.8200,70.8900,74.8000,71.2000,,83.6300,87.5500
336,361,PRGO,Perrigo,Health Care,53.5900,53.4400,53.9000,54.0500,54.6000,50.0500,49.3800,49.0100,51.2300,52.2900,53.9300,54.7200,51.9200,49.9600,49.7100,59.0200,58.7600,57.0400,59.9100,57.7100,59.8600,50.6900,53.1700,46.2900,42.1300,46.1000,44.3600,,51.8700,51.4300
337,365,PSX,Phillips 66,Energy,100.8600,106.5300,107.2000,114.4200,118.4000,119.7000,118.3600,116.6300,114.7200,113.5600,112.9900,113.3500,110.6000,108.4900,104.8700,103.3100,100.3200,91.3700,90.3300,89.4700,89.2500,74.8600,69.3000,54.3600,48.3500,52.3200,51.6200,,59.5300,60.5300
338,366,PNW,Pinnacle West Capital,Utilities,97.2300,95.4600,93.9100,94.2000,93.4900,86.3900,87.6100,87.2000,87.3900,86.2000,86.1400,90.1900,88.8500,88.9900,90.5600,93.3400,97.1200,97.6900,98.0600,100.4300,103.6000,89.4900,99.3100,81.5700,65.5500,77.6300,68.1900,,79.9100,77.1400
339,367,PXD,Pioneer Natural Resources,Energy,125.4500,132.5100,123.3600,129.8300,127.5600,134.9900,134.2800,129.5600,127.8400,133.9000,139.9900,147.6000,151.7800,153.3500,149.4000,148.7900,142.0300,135.0000,137.8200,139.2300,142.2500,122.7800,105.1200,70.6800,61.7600,68.6500,74.6800,,76.6300,77.4500
340,368,PNC,PNC Financial Services,Financials,140.4700,140.4000,143.5200,146.6700,148.8100,152.2000,150.8600,152.8500,153.2100,153.8100,158.6400,159.8200,160.8100,158.8300,158.5700,153.3600,150.3800,148.5500,153.3500,154.1300,153.8000,126.4000,114.2300,106.9800,89.4900,100.1300,85.1900,,101.5000,100.7300
341,370,PPG,PPG Industries,Materials,116.6200,119.1700,124.2300,124.0400,125.4400,128.9200,129.5000,125.4100,128.8400,132.5400,133.0100,132.4700,133.3100,129.6900,128.0900,128.4900,125.8100,119.8400,122.6100,120.1500,118.9100,104.4500,101.4500,94.1900,79.7200,85.0000,80.4300,,93.3100,92.7400
342,371,PPL,PPL Corp.,Utilities,30.9300,31.4300,32.0300,33.2200,33.5900,33.7200,33.9100,33.8200,34.0300,34.3700,35.6400,35.8300,35.5200,35.3800,35.4400,36.0900,36.5300,36.1900,36.0200,35.3700,35.6200,30.0100,31.5100,27.4200,19.6700,25.4200,21.7700,,26.3900,25.4900
343,373,PFG,Principal Financial Group,Financials,54.7500,55.3500,56.0000,54.5100,54.5500,55.3000,54.6200,54.6200,55.1000,53.6600,54.2900,55.0500,54.7600,54.9100,55.7000,57.0800,54.3600,52.9500,55.5900,56.3600,54.4100,44.3900,42.2800,35.5500,25.6800,32.6000,26.4100,,30.5350,29.9800
344,374,PG,Procter & Gamble,Consumer Staples,124.0000,121.0900,117.4700,123.2500,123.8700,119.7000,120.5400,120.2900,122.0600,124.1900,125.4700,125.3600,126.0900,122.5800,123.9700,126.4100,125.1400,124.6200,126.0800,126.1400,126.7000,113.2300,121.6600,114.0700,102.4300,110.1700,115.0800,,124.6900,118.7800
345,375,PGR,Progressive Corp.,Financials,76.9000,75.2200,70.2000,69.3000,69.7800,73.6700,72.9000,70.8300,73.0500,72.9800,72.1700,71.7600,72.1500,74.3200,73.7000,76.3000,76.7500,80.6900,83.2600,83.7700,81.4600,73.1600,80.5200,78.0700,68.2800,73.5400,75.9400,,82.5000,82.8700
346,376,PLD,Prologis,Real Estate,86.1900,85.8400,89.6100,90.8600,87.4400,87.0700,89.1000,90.5600,91.5500,91.4300,88.5400,88.0300,88.6700,89.3900,89.4400,94.2700,96.1500,92.8800,93.1400,97.5500,99.2300,84.2800,85.8800,77.8200,62.8200,79.1700,73.5900,,90.2200,89.0400
347,377,PRU,Prudential Financial,Financials,87.3500,89.4200,89.6900,91.7500,92.9700,92.8900,93.6500,94.9400,93.6200,92.2900,94.1400,94.5400,93.2200,93.2600,94.4100,97.1000,93.5200,91.0600,94.6700,94.4800,92.6000,75.4500,69.8100,52.9200,42.2600,53.0400,46.0900,,56.6000,55.7800
348,378,PEG,Public Serv. Enterprise Inc.,Utilities,62.2800,62.3500,62.2900,62.9000,62.9900,61.4300,60.8900,60.4000,59.3100,58.6100,58.5500,58.6700,58.5800,58.7000,58.3000,59.1600,61.6600,59.2000,57.7000,58.4800,59.9600,51.3100,54.7300,44.1400,37.8200,44.4800,44.3600,,54.6200,51.3700
349,379,PSA,Public Storage,Real Estate,246.8200,245.9600,241.5500,234.0000,219.2600,211.3500,213.2100,209.0200,210.6800,213.8500,205.4300,211.5000,211.6400,213.7000,215.8200,220.7500,224.4700,223.7600,225.2300,232.8200,225.7700,209.1200,228.9400,211.3400,171.2200,191.5200,194.0800,,196.4800,187.2300
350,380,PHM,Pulte Homes Inc.,Consumer Discretionary,37.0900,36.8900,38.3000,40.4100,40.0300,38.1800,38.9100,38.8800,39.6500,40.0600,40.3800,39.6200,38.7900,39.0200,39.9900,41.7900,43.7100,44.6500,46.1000,46.6900,46.4100,40.2000,41.5000,30.5300,19.7700,24.5200,18.9200,,25.5200,25.6400
351,381,PVH,PVH Corp.,Consumer Discretionary,84.4800,87.7200,87.3900,92.7700,90.0900,97.9600,99.9200,99.8200,96.9600,101.4100,104.4100,105.2300,104.0500,103.2900,100.4800,100.9500,94.9500,87.1700,86.4500,89.3700,84.6700,74.1100,69.1800,50.3400,31.5700,38.0000,30.9900,,44.8800,41.3600
352,382,QRVO,Qorvo,Information Technology,74.8800,77.3600,77.5900,79.0200,97.2200,104.0400,103.7500,101.7200,104.2100,106.6200,113.4100,116.6700,116.8400,112.3400,113.4200,114.7400,113.3900,105.8600,105.1500,106.0200,98.1900,100.5800,94.3600,83.8000,70.8500,80.6900,73.4400,,86.2700,89.8900
353,383,QCOM,QUALCOMM Inc.,Information Technology,77.4900,76.7000,77.6800,80.1700,83.5800,94.0300,90.8100,84.8900,83.5500,83.8200,87.8300,88.8500,88.8000,87.0200,90.2600,95.9100,89.6500,85.3100,87.4200,89.6000,87.0300,78.3000,77.4700,75.8100,60.9100,66.5900,65.2300,,76.1700,76.0400
354,384,PWR,Quanta Services Inc.,Industrials,37.1000,38.8200,40.2200,41.4400,43.0800,42.9300,42.4200,41.8700,41.6400,40.5000,41.0600,41.2700,40.8200,40.8600,41.0700,41.2600,40.3700,39.1500,38.8900,40.5000,40.0200,38.1300,38.2400,32.4500,25.1300,29.8400,30.5600,,34.9100,33.9800
355,385,DGX,Quest Diagnostics,Health Care,104.7500,103.5200,102.6600,100.6300,101.5900,101.5700,104.2200,105.9100,106.5500,106.9200,105.2000,107.1200,106.8500,105.1100,106.8500,107.0600,107.7900,110.6700,111.4500,112.8500,113.1500,106.0600,112.0200,96.7700,75.2400,83.0800,73.3400,,95.4000,106.6200
356,386,RRC,Range Resources Corp.,Energy,3.6600,3.5900,3.6800,4.2200,4.2500,4.6700,4.2300,3.8400,3.4900,3.8500,4.2100,4.7700,4.5600,4.4900,4.8300,3.9600,3.2600,3.0000,3.2000,3.0900,3.1400,2.7700,2.6200,2.8200,3.0500,2.1700,2.6400,,4.6500,5.2500
357,387,RJF,Raymond James Financial Inc.,Financials,78.6200,80.5800,82.6900,84.4800,85.1800,89.2900,89.4000,88.4100,89.8200,90.5500,90.8800,90.5900,90.3000,89.2200,92.8800,96.2700,90.4200,91.4300,94.0500,98.9500,97.6100,83.6300,73.6000,72.3300,61.4200,61.6500,57.5300,,63.6700,61.5500
358,388,RTN,Raytheon Co.,Industrials,194.4500,198.7200,199.7500,212.1500,216.0900,215.8400,218.8800,216.4000,217.4200,217.2100,217.4000,217.4000,220.9600,227.8100,226.4800,231.3400,231.2400,220.9400,230.6100,227.1800,222.1800,188.5600,183.1600,149.8500,124.1400,142.0200,116.9600,,,
359,389,O,Realty Income Corporation,Real Estate,78.4100,77.8900,79.4700,80.8800,81.0800,76.3200,77.4600,76.2200,76.6300,75.9400,72.5000,72.5000,73.2500,73.7900,73.7400,76.3500,77.1300,78.4100,79.5100,80.2500,82.4400,72.3900,76.6500,71.9200,47.4200,56.9000,43.6000,,52.3700,49.9200
360,391,REG,Regency Centers Corporation,Real Estate,69.0200,68.4900,68.8200,68.5000,67.0900,64.6600,65.3700,64.1400,65.0400,64.3600,60.9100,62.6500,62.4600,62.4100,61.9200,63.2000,63.7850,62.0400,63.1200,64.0200,63.6800,57.4400,60.4400,55.2500,35.3000,40.4900,32.2700,,38.6600,35.4300
361,392,REGN,Regeneron,Health Care,282.9300,300.7700,300.1900,306.2100,310.4800,341.7900,344.8700,360.6600,369.0000,372.2600,376.4200,375.6200,373.3200,369.1600,381.4100,385.9400,345.2800,337.9400,381.8700,399.5500,403.1500,444.5700,494.4300,465.5500,438.4500,449.5200,493.3200,,568.7900,566.2100
362,393,RF,Regions Financial Corp.,Financials,15.3900,15.4300,15.7700,16.4000,16.5500,16.8800,16.5200,16.6700,16.6400,17.0400,17.1700,17.2500,17.1600,16.7700,16.3500,16.3900,15.7200,15.5700,16.3200,16.5400,16.3300,13.5200,12.9800,9.9800,8.2600,9.6700,8.0700,,9.5200,9.7900
363,394,RSG,Republic Services Inc,Industrials,86.7400,86.3800,88.2400,86.0300,86.6800,86.1800,86.9100,87.2500,88.6500,88.7700,89.1500,89.2300,90.2000,90.2100,90.8900,93.4600,94.6400,95.0500,97.1400,100.4300,99.4300,90.2600,95.5200,84.9800,71.5400,75.6000,72.5300,,80.2800,76.1000
364,395,RMD,ResMed,Health Care,132.4000,129.6600,131.2100,144.2600,147.4300,143.8500,147.1000,145.2500,149.6000,150.5900,153.6300,155.9300,156.2000,155.2900,156.8900,160.5700,162.3900,158.9700,171.4600,176.6000,173.8800,158.9600,166.0800,149.7300,114.3400,141.9500,152.9700,,165.1600,161.0000
365,396,RHI,Robert Half International,Industrials,54.0900,54.3600,55.0900,57.9200,58.7100,57.9400,58.1900,57.8000,58.2000,59.4700,61.6400,62.0800,62.4400,63.3100,63.0800,63.3400,61.9500,58.1700,59.2300,60.2000,59.2100,50.4100,49.0600,47.2300,35.0000,39.0100,37.9700,,43.2400,44.0600
366,397,ROK,Rockwell Automation Inc.,Industrials,159.3700,164.1000,169.1900,177.3800,177.7000,177.8200,200.2700,194.8000,195.8400,198.1800,203.4700,204.3500,202.9700,202.6400,205.0900,204.7400,199.7200,191.6600,202.7200,200.6800,209.3700,183.5000,178.8500,166.1800,126.7900,151.4600,146.7800,,168.5900,174.5900
367,399,ROP,Roper Technologies,Industrials,344.7300,342.4800,337.9200,334.4700,342.1100,337.5000,345.6400,355.7500,360.3700,346.2200,350.5000,352.6300,357.3000,363.0300,370.3500,379.7400,376.8400,381.6600,385.4400,392.7300,387.2500,351.7000,350.3300,313.5200,283.1500,305.7900,299.6800,,321.9700,306.4100
368,400,ROST,Ross Stores,Consumer Discretionary,108.9300,112.4600,114.1300,110.6900,110.9900,111.8200,113.3650,111.5200,116.1500,113.9100,115.4900,115.2300,114.9600,116.8600,120.7200,117.6800,115.7600,112.1900,117.4300,121.7800,123.2400,108.7800,102.5100,92.8300,63.9000,82.5500,74.7500,,91.7200,85.4900
369,401,RCL,Royal Caribbean Cruises Ltd,Consumer Discretionary,103.3100,107.5700,111.1800,111.3700,111.1800,114.5300,117.8900,119.1300,120.0200,122.0700,125.6400,131.0800,133.3300,133.4900,133.1900,135.0500,126.5100,117.0800,111.5500,113.1600,106.1100,80.4100,65.0100,32.3300,23.8100,34.5000,24.3900,,37.3900,35.6800
370,402,SPGI,"S&P Global, Inc.",Financials,244.4400,252.9900,250.4800,249.2700,258.8000,255.3000,262.8900,265.2100,264.6500,274.3800,271.2000,271.6600,274.2900,276.9100,288.9400,296.7900,294.8300,293.7300,295.4800,307.6500,293.2500,265.9100,271.0600,248.1000,208.7900,239.7500,238.8000,,282.5900,283.9400
371,403,CRM,Salesforce.com,Information Technology,148.0300,149.3700,144.0900,150.4900,159.7400,161.1100,163.2100,162.8100,162.8900,158.0100,161.1300,164.5500,164.9800,166.1700,180.2000,182.2300,182.1100,182.3100,185.7200,189.9500,189.5000,170.4000,164.0800,147.7800,139.3500,146.0000,134.3100,,162.6200,153.9800
372,404,SBAC,SBA Communications,Real Estate,236.5800,241.4700,244.1000,244.1500,240.1800,228.4600,237.2600,232.3500,236.4700,236.4900,235.4800,241.2200,241.4100,241.0300,244.8300,252.0400,253.1500,249.5600,258.8200,294.6100,295.6500,265.0900,285.5700,281.8900,229.3300,261.3800,264.8000,,314.8300,305.7900
373,406,SLB,Schlumberger Ltd.,Energy,31.8800,32.4800,32.3100,35.0900,34.4400,36.3400,35.3600,36.6100,36.2000,36.8900,39.0000,39.4300,40.0000,40.5600,39.8300,38.3700,35.7700,33.5100,34.4200,34.4200,33.3900,27.0900,23.8500,16.1600,14.2800,13.7600,14.2900,,15.2800,16.1100
374,407,STX,Seagate Technology,Information Technology,53.6800,53.8100,54.9800,56.9150,57.6200,58.7900,59.0800,59.2800,59.6800,58.9900,58.7600,59.6200,59.5800,58.9100,59.9800,61.0800,63.2300,56.9900,54.1000,53.9900,54.0400,47.9500,49.2600,48.9300,40.7300,47.9700,45.7600,,51.4700,48.6300
375,408,SEE,Sealed Air,Materials,40.2500,40.7100,41.4500,41.8700,42.2000,40.0200,38.0100,36.7500,37.7300,38.7100,38.0100,40.6300,39.9300,38.2600,38.4900,39.2800,37.0300,35.5000,36.9300,34.7700,34.9700,30.3100,29.9200,25.5000,24.0200,24.7200,24.3500,,29.5000,28.4900
376,409,SRE,Sempra Energy,Utilities,147.2300,145.4900,146.2300,143.9700,147.2900,142.1200,146.1300,146.6000,147.2700,145.8400,148.7800,151.3800,150.8700,147.7600,149.7600,157.2000,159.7600,160.6400,158.5900,160.9600,158.4300,139.7800,141.8700,106.9200,99.6400,121.1300,104.2800,,124.4400,126.9700
377,410,SHW,Sherwin-Williams,Materials,548.8400,550.0100,560.8600,574.9300,579.6400,581.3500,592.7700,574.8300,583.1300,578.5400,572.2300,580.9800,581.6900,564.4500,567.0900,594.4700,594.8400,556.9900,572.5500,585.4500,573.3400,516.7500,541.0000,499.3300,412.7000,459.6600,420.0300,,516.7500,506.0600
378,411,SPG,Simon Property Group Inc,Real Estate,148.0000,148.6000,149.9200,155.5600,154.1000,154.4900,154.0000,147.7000,151.2100,148.2400,144.3500,145.4900,147.5900,145.3500,144.7900,147.7700,144.8200,133.1500,141.0200,138.9200,142.2500,123.0800,119.0600,89.7700,48.1400,58.1700,46.7200,,56.1200,51.4900
379,412,SWKS,Skyworks Solutions,Information Technology,80.6450,85.4000,87.7700,90.0600,98.3000,100.4400,99.4200,97.8400,98.3000,101.3600,111.8600,118.9000,122.2900,118.6500,120.0800,124.1700,122.3100,113.1500,113.9400,118.9900,114.6300,100.1800,95.7100,83.0000,73.6700,87.0900,80.3000,,95.4000,96.5100
380,413,SLG,SL Green Realty,Real Estate,80.4700,80.2600,80.4400,82.8500,84.1000,86.0000,85.9900,83.9500,85.3300,86.9000,88.7000,90.7700,92.4500,89.2600,91.1000,91.2400,93.3600,92.0400,94.1100,95.0400,93.3800,78.4400,80.5800,65.9200,45.8400,47.5500,38.6400,,51.2600,44.7200
381,414,SNA,Snap-On Inc.,Consumer Discretionary,155.4500,156.4600,157.5200,166.6400,166.8700,166.9400,163.6700,158.8900,160.4600,164.9700,170.3800,169.6800,169.2000,167.0900,166.5500,170.0000,165.9700,159.6300,155.7400,156.2600,160.0700,144.7500,141.7700,126.2200,99.8700,107.8500,95.5200,,118.3300,116.0700
382,415,SO,Southern Co.,Utilities,62.0500,61.5200,61.1400,61.3500,62.2600,61.2600,62.2000,62.8900,61.9900,62.1400,60.7600,63.8600,63.4600,62.5600,63.6600,67.2600,69.4400,70.4000,68.3800,69.0200,68.9900,60.3600,66.8700,53.9700,46.3600,56.0100,50.2700,,57.4700,57.7300
383,416,LUV,Southwest Airlines,Industrials,52.7900,53.9200,53.4800,56.7400,56.2600,58.1800,57.7900,57.0100,57.6400,55.9400,54.1500,54.6300,54.3200,54.3500,53.9400,55.0100,56.5500,54.9800,57.2600,57.9700,56.5300,46.1900,45.7300,41.2800,31.9400,36.3800,30.5400,,31.1900,29.3300
384,417,SWK,Stanley Black & Decker,Consumer Discretionary,140.9700,146.7300,149.8900,151.3500,155.8900,157.8400,157.6300,157.2800,157.7400,158.8700,164.5400,165.6400,165.9000,167.1200,166.0000,172.5300,166.4800,159.3300,163.0500,166.9700,158.1000,143.7000,128.2100,109.0900,79.4500,96.6600,95.2700,,112.5400,107.7400
385,418,SBUX,Starbucks Corp.,Consumer Discretionary,85.9200,86.3600,86.0300,83.3800,83.2100,81.7700,84.2100,83.0200,85.4300,86.3200,88.6700,88.4600,88.1300,88.8300,90.1600,93.6200,92.0300,84.8300,86.4200,89.2800,87.3600,78.4300,75.3400,69.9200,58.0300,66.3400,63.0500,,77.1000,75.5800
386,419,STT,State Street Corp.,Financials,56.8700,58.7000,63.3400,65.7500,67.7600,73.1000,72.5400,73.9200,75.1000,77.0200,79.1300,79.2300,80.1200,79.5700,81.6900,82.5600,78.3400,75.6300,79.1400,77.8500,77.1300,68.1100,60.1300,58.8600,46.6700,48.6600,52.1600,,58.4900,57.4100
387,420,SRCL,Stericycle Inc,Industrials,49.7900,50.9900,54.1350,53.7600,58.6400,62.3900,61.5900,64.0900,62.8200,65.7100,64.0300,63.6000,64.0400,61.9700,61.5200,63.3500,62.7800,62.6800,64.4500,64.4800,65.3100,57.4300,60.0600,53.9600,44.6800,42.0100,42.6800,,48.5900,46.5600
388,421,SYK,Stryker Corp.,Health Care,215.4900,213.8100,215.3200,211.6200,212.7700,199.7800,206.2500,201.5900,204.8600,203.9900,202.9300,210.0000,210.5500,209.5900,209.6500,212.1700,214.2300,210.7000,214.8100,221.5400,224.3000,190.5900,185.8800,164.3000,139.3800,159.2200,148.0700,,189.5100,188.1200
389,423,SIVB,SVB Financial,Financials,197.6700,202.1600,204.7200,219.7900,230.8900,238.6000,234.0600,231.0200,231.7300,237.4100,249.3100,250.9400,250.3100,250.3300,251.7300,258.4000,252.6600,240.3300,257.1500,265.4200,261.4200,208.1600,174.4400,156.6700,150.6400,159.3400,139.3400,,173.6900,184.0000
390,424,SYMC,Symantec Corp.,Information Technology,23.4800,23.5600,23.0100,22.6900,23.4100,24.8300,24.8300,24.5150,24.9000,25.4600,26.0000,25.5100,25.6000,25.8300,26.4900,28.1300,28.0700,28.4200,19.7300,20.6600,20.4700,19.0300,18.6800,17.4500,16.9600,18.9300,18.2900,,20.1200,20.9600
391,425,SYF,Synchrony Financial,Financials,32.6400,33.0400,34.2900,35.2900,35.7400,36.9400,37.0500,36.9000,37.4100,37.7600,37.6900,36.7400,36.2900,35.6900,35.4700,35.7600,32.6300,32.4100,33.1900,33.7500,33.3300,29.1000,28.2500,24.1300,13.4100,17.1000,13.2500,,15.6200,16.9700
392,426,SNPS,Synopsys Inc.,Information Technology,138.7800,138.6100,134.9500,137.1400,136.1000,136.2100,139.7100,135.3800,141.0400,134.2100,136.7000,139.8800,140.6200,141.7600,148.4600,151.8600,154.0500,147.5100,154.2800,163.3500,149.3300,137.9300,137.7200,129.8800,110.0000,124.3800,124.5500,,154.9800,153.0300
393,427,SYY,Sysco Corp.,Consumer Staples,78.1500,78.8700,79.1400,79.1700,81.2800,80.4000,81.6100,79.0600,80.5500,82.7700,83.5400,85.4400,85.7400,84.3500,84.9200,82.8200,82.6300,82.1400,77.3600,78.2100,77.0400,66.6500,66.9500,47.0700,35.3300,50.4500,39.5000,,50.3100,53.0800
394,428,TROW,T. Rowe Price Group,Financials,110.9800,110.9400,109.4100,113.7100,116.9700,119.5800,121.4600,121.0200,123.5600,123.9000,123.2200,122.5400,122.8200,124.7500,127.4600,132.2600,131.1800,133.5300,138.2400,137.3900,136.2700,118.0100,116.7500,107.3300,90.3400,98.4300,95.1900,,103.4900,100.3400
395,429,TTWO,Take-Two Interactive,Information Technology,123.3300,122.4200,122.7300,125.3300,116.9000,116.9600,123.8200,119.4800,121.3500,123.7300,121.8200,123.6100,124.4700,122.2100,126.7600,130.0100,125.2800,124.6400,112.6000,113.4300,116.0300,107.4800,117.6900,116.6200,100.1500,111.7000,118.4900,,124.4400,127.8800
396,430,TPR,"Tapestry, Inc.",Consumer Discretionary,25.4900,25.9800,25.5600,26.4500,26.2900,27.2300,26.7600,26.3500,26.8900,25.5300,25.9400,26.7100,26.8800,26.9200,27.4300,28.8900,27.2900,25.7700,27.9700,29.2100,27.9900,23.4500,21.7000,16.2300,12.0400,13.9100,11.0900,,15.2200,13.6400
397,431,TGT,Target Corp.,Consumer Discretionary,109.1000,111.8300,112.8100,109.0200,107.8200,110.1500,113.2100,127.0200,125.0100,125.0300,127.2200,129.1500,129.2100,124.7600,124.7300,116.9200,114.3200,110.7400,115.6100,116.6300,117.0100,103.0000,105.9500,101.0200,97.4000,94.7400,92.5700,,113.4200,107.8200
398,432,TEL,TE Connectivity Ltd.,Information Technology,89.8900,90.1500,92.8100,94.1000,91.5200,93.9000,93.1000,90.5900,92.7100,92.1500,94.0000,95.9200,95.5100,95.3700,98.0700,100.1800,98.4000,92.1800,93.2200,93.3000,91.7300,82.8700,78.6900,70.2100,55.5600,62.7800,58.6900,,67.4400,70.1500
399,433,FTI,TechnipFMC,Energy,23.1300,23.4700,22.9000,21.3600,20.5100,20.6000,20.2900,19.2300,18.8400,19.0000,20.0000,20.5100,20.9400,21.5800,21.0100,19.7900,17.9700,16.5100,16.8200,17.2600,16.9500,14.8400,12.6000,7.1400,6.3000,7.1100,7.1700,,8.1200,8.0200
